"","X.query","GOs","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"14671","Montipora_capitata_HIv3___TS.g48241.t1","GO:0098791","Golgi apparatus subcompartment",508,65,61.71,0.03362,"Cellular Components",0.127952755905512
"14672","Montipora_capitata_HIv3___RNAseq.g48475.t1","GO:0005576","extracellular region",894,180,108.61,6.2e-05,"Cellular Components",0.201342281879195
"14673","Montipora_capitata_HIv3___RNAseq.g48475.t1","GO:0005615","extracellular space",459,97,55.76,2.4e-09,"Cellular Components",0.211328976034858
"14674","Montipora_capitata_HIv3___RNAseq.g48475.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14675","Montipora_capitata_HIv3___RNAseq.g48475.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14676","Montipora_capitata_HIv3___RNAseq.g27494.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14677","Montipora_capitata_HIv3___RNAseq.g27494.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14678","Montipora_capitata_HIv3___RNAseq.g357.t1","GO:0005576","extracellular region",894,180,108.61,6.2e-05,"Cellular Components",0.201342281879195
"14679","Montipora_capitata_HIv3___RNAseq.g357.t1","GO:0005615","extracellular space",459,97,55.76,2.4e-09,"Cellular Components",0.211328976034858
"14680","Montipora_capitata_HIv3___RNAseq.g357.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14681","Montipora_capitata_HIv3___RNAseq.g357.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14682","Montipora_capitata_HIv3___RNAseq.g21685.t1","GO:0005576","extracellular region",894,180,108.61,6.2e-05,"Cellular Components",0.201342281879195
"14683","Montipora_capitata_HIv3___RNAseq.g21685.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14684","Montipora_capitata_HIv3___RNAseq.g21685.t1","GO:0009897","external side of plasma membrane",103,25,12.51,0.00363,"Cellular Components",0.242718446601942
"14685","Montipora_capitata_HIv3___RNAseq.g21685.t1","GO:0009986","cell surface",339,97,41.18,1.1e-14,"Cellular Components",0.286135693215339
"14686","Montipora_capitata_HIv3___RNAseq.g21685.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14687","Montipora_capitata_HIv3___RNAseq.g16249.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14688","Montipora_capitata_HIv3___RNAseq.g16249.t1","GO:0009898","cytoplasmic side of plasma membrane",136,18,16.52,0.04333,"Cellular Components",0.132352941176471
"14689","Montipora_capitata_HIv3___RNAseq.g16249.t1","GO:0031410","cytoplasmic vesicle",1319,158,160.24,0.04055,"Cellular Components",0.119787717968158
"14690","Montipora_capitata_HIv3___RNAseq.g16249.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14691","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0005783","endoplasmic reticulum",1131,127,137.4,0.03409,"Cellular Components",0.112290008841733
"14692","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14693","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0008076","voltage-gated potassium channel complex",25,11,3.04,0.00017,"Cellular Components",0.44
"14694","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0009986","cell surface",339,97,41.18,1.1e-14,"Cellular Components",0.286135693215339
"14695","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0014704","intercalated disc",42,10,5.1,0.02595,"Cellular Components",0.238095238095238
"14696","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0016324","apical plasma membrane",214,44,26,0.01004,"Cellular Components",0.205607476635514
"14697","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0030018","Z disc",70,14,8.5,0.03978,"Cellular Components",0.2
"14698","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0030424","axon",502,89,60.99,0.01858,"Cellular Components",0.177290836653386
"14699","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0032279","asymmetric synapse",154,24,18.71,3.4e-05,"Cellular Components",0.155844155844156
"14700","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0032809","neuronal cell body membrane",44,27,5.35,1.2e-14,"Cellular Components",0.613636363636364
"14701","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0033270","paranode region of axon",17,9,2.07,5.4e-05,"Cellular Components",0.529411764705882
"14702","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0042734","presynaptic membrane",72,19,8.75,3.5e-05,"Cellular Components",0.263888888888889
"14703","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0043197","dendritic spine",143,35,17.37,3.9e-05,"Cellular Components",0.244755244755245
"14704","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0043198","dendritic shaft",59,18,7.17,0.00014,"Cellular Components",0.305084745762712
"14705","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0043204","perikaryon",80,16,9.72,0.02928,"Cellular Components",0.2
"14706","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0043679","axon terminus",147,35,17.86,0.01447,"Cellular Components",0.238095238095238
"14707","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0044224","juxtaparanode region of axon",16,9,1.94,2.9e-05,"Cellular Components",0.5625
"14708","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0045121","membrane raft",190,45,23.08,5.8e-05,"Cellular Components",0.236842105263158
"14709","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0045177","apical part of cell",328,64,39.85,0.00313,"Cellular Components",0.195121951219512
"14710","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0045211","postsynaptic membrane",104,37,12.63,6.3e-09,"Cellular Components",0.355769230769231
"14711","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0046691","intracellular canaliculus",12,8,1.46,1.5e-05,"Cellular Components",0.666666666666667
"14712","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14713","Montipora_capitata_HIv3___RNAseq.g10268.t1","GO:0005576","extracellular region",894,180,108.61,6.2e-05,"Cellular Components",0.201342281879195
"14714","Montipora_capitata_HIv3___RNAseq.g10268.t1","GO:0005615","extracellular space",459,97,55.76,2.4e-09,"Cellular Components",0.211328976034858
"14715","Montipora_capitata_HIv3___RNAseq.g19614.t1","GO:0005783","endoplasmic reticulum",1131,127,137.4,0.03409,"Cellular Components",0.112290008841733
"14716","Montipora_capitata_HIv3___RNAseq.g49558.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14717","Montipora_capitata_HIv3___RNAseq.g49558.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14718","Montipora_capitata_HIv3___RNAseq.g30969.t1","GO:0005576","extracellular region",894,180,108.61,6.2e-05,"Cellular Components",0.201342281879195
"14719","Montipora_capitata_HIv3___RNAseq.g28179.t1","GO:0031410","cytoplasmic vesicle",1319,158,160.24,0.04055,"Cellular Components",0.119787717968158
"14720","Montipora_capitata_HIv3___RNAseq.g28179.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14721","Montipora_capitata_HIv3___RNAseq.g19318.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14722","Montipora_capitata_HIv3___RNAseq.g19318.t1","GO:0009897","external side of plasma membrane",103,25,12.51,0.00363,"Cellular Components",0.242718446601942
"14723","Montipora_capitata_HIv3___RNAseq.g19318.t1","GO:0009986","cell surface",339,97,41.18,1.1e-14,"Cellular Components",0.286135693215339
"14724","Montipora_capitata_HIv3___RNAseq.g19318.t1","GO:0030424","axon",502,89,60.99,0.01858,"Cellular Components",0.177290836653386
"14725","Montipora_capitata_HIv3___RNAseq.g19318.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14726","Montipora_capitata_HIv3___RNAseq.g7223.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14727","Montipora_capitata_HIv3___RNAseq.g7223.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14728","Montipora_capitata_HIv3___RNAseq.g36467.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14729","Montipora_capitata_HIv3___RNAseq.g36467.t1","GO:0009898","cytoplasmic side of plasma membrane",136,18,16.52,0.04333,"Cellular Components",0.132352941176471
"14730","Montipora_capitata_HIv3___RNAseq.g36467.t1","GO:0016324","apical plasma membrane",214,44,26,0.01004,"Cellular Components",0.205607476635514
"14731","Montipora_capitata_HIv3___RNAseq.g36467.t1","GO:0045177","apical part of cell",328,64,39.85,0.00313,"Cellular Components",0.195121951219512
"14732","Montipora_capitata_HIv3___RNAseq.g36467.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14733","Montipora_capitata_HIv3___RNAseq.g36467.t1","GO:0098791","Golgi apparatus subcompartment",508,65,61.71,0.03362,"Cellular Components",0.127952755905512
"14734","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0005576","extracellular region",894,180,108.61,6.2e-05,"Cellular Components",0.201342281879195
"14735","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14736","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0016324","apical plasma membrane",214,44,26,0.01004,"Cellular Components",0.205607476635514
"14737","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0030424","axon",502,89,60.99,0.01858,"Cellular Components",0.177290836653386
"14738","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0030672","synaptic vesicle membrane",62,13,7.53,0.03299,"Cellular Components",0.209677419354839
"14739","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0031410","cytoplasmic vesicle",1319,158,160.24,0.04055,"Cellular Components",0.119787717968158
"14740","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0032279","asymmetric synapse",154,24,18.71,3.4e-05,"Cellular Components",0.155844155844156
"14741","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0042734","presynaptic membrane",72,19,8.75,3.5e-05,"Cellular Components",0.263888888888889
"14742","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0043195","terminal bouton",106,24,12.88,0.00262,"Cellular Components",0.226415094339623
"14743","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0043197","dendritic spine",143,35,17.37,3.9e-05,"Cellular Components",0.244755244755245
"14744","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0043679","axon terminus",147,35,17.86,0.01447,"Cellular Components",0.238095238095238
"14745","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0045177","apical part of cell",328,64,39.85,0.00313,"Cellular Components",0.195121951219512
"14746","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0045211","postsynaptic membrane",104,37,12.63,6.3e-09,"Cellular Components",0.355769230769231
"14747","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0060076","excitatory synapse",26,9,3.16,0.00253,"Cellular Components",0.346153846153846
"14748","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14749","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0098791","Golgi apparatus subcompartment",508,65,61.71,0.03362,"Cellular Components",0.127952755905512
"14750","Montipora_capitata_HIv3___RNAseq.g46720.t3","GO:0005576","extracellular region",894,180,108.61,6.2e-05,"Cellular Components",0.201342281879195
"14751","Montipora_capitata_HIv3___RNAseq.g46720.t3","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14752","Montipora_capitata_HIv3___RNAseq.g46720.t3","GO:0030424","axon",502,89,60.99,0.01858,"Cellular Components",0.177290836653386
"14753","Montipora_capitata_HIv3___RNAseq.g46720.t3","GO:0043679","axon terminus",147,35,17.86,0.01447,"Cellular Components",0.238095238095238
"14754","Montipora_capitata_HIv3___RNAseq.g46720.t3","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14755","Montipora_capitata_HIv3___TS.g25742.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14756","Montipora_capitata_HIv3___TS.g25742.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14757","Montipora_capitata_HIv3___RNAseq.g28518.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14758","Montipora_capitata_HIv3___RNAseq.g28518.t1","GO:0009898","cytoplasmic side of plasma membrane",136,18,16.52,0.04333,"Cellular Components",0.132352941176471
"14759","Montipora_capitata_HIv3___RNAseq.g28518.t1","GO:0031410","cytoplasmic vesicle",1319,158,160.24,0.04055,"Cellular Components",0.119787717968158
"14760","Montipora_capitata_HIv3___RNAseq.g28518.t1","GO:0035631","CD40 receptor complex",19,9,2.31,0.00016,"Cellular Components",0.473684210526316
"14761","Montipora_capitata_HIv3___RNAseq.g28518.t1","GO:0043235","receptor complex",138,45,16.76,0.00036,"Cellular Components",0.326086956521739
"14762","Montipora_capitata_HIv3___RNAseq.g28518.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14763","Montipora_capitata_HIv3___RNAseq.g23185.t1","GO:0032279","asymmetric synapse",154,24,18.71,3.4e-05,"Cellular Components",0.155844155844156
"14764","Montipora_capitata_HIv3___RNAseq.g46722.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14765","Montipora_capitata_HIv3___RNAseq.g46722.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14766","Montipora_capitata_HIv3___RNAseq.g14881.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14767","Montipora_capitata_HIv3___RNAseq.g14881.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14768","Montipora_capitata_HIv3___RNAseq.g2764.t2a","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14769","Montipora_capitata_HIv3___RNAseq.g2764.t2a","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14770","Montipora_capitata_HIv3___RNAseq.g30982.t1","GO:0005576","extracellular region",894,180,108.61,6.2e-05,"Cellular Components",0.201342281879195
"14771","Montipora_capitata_HIv3___RNAseq.g30982.t1","GO:0005615","extracellular space",459,97,55.76,2.4e-09,"Cellular Components",0.211328976034858
"14772","Montipora_capitata_HIv3___RNAseq.g30982.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14773","Montipora_capitata_HIv3___RNAseq.g30982.t1","GO:0017090","meprin A complex",3,2,0.36,0.04066,"Cellular Components",0.666666666666667
"14774","Montipora_capitata_HIv3___RNAseq.g30982.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14775","Montipora_capitata_HIv3___RNAseq.g6939.t1","GO:0030119","AP-type membrane coat adaptor complex",36,10,4.37,0.00215,"Cellular Components",0.277777777777778
"14776","Montipora_capitata_HIv3___RNAseq.g7063.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14777","Montipora_capitata_HIv3___RNAseq.g7063.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14778","Montipora_capitata_HIv3___RNAseq.g15257.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14779","Montipora_capitata_HIv3___RNAseq.g15257.t1","GO:0009986","cell surface",339,97,41.18,1.1e-14,"Cellular Components",0.286135693215339
"14780","Montipora_capitata_HIv3___RNAseq.g15257.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14781","Montipora_capitata_HIv3___RNAseq.g13084.t1","GO:0005576","extracellular region",894,180,108.61,6.2e-05,"Cellular Components",0.201342281879195
"14782","Montipora_capitata_HIv3___RNAseq.g13084.t1","GO:0031410","cytoplasmic vesicle",1319,158,160.24,0.04055,"Cellular Components",0.119787717968158
"14783","Montipora_capitata_HIv3___RNAseq.g13084.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14784","Montipora_capitata_HIv3___RNAseq.g6916.t1","GO:0005886","plasma membrane",2013,376,244.55,3.5e-13,"Cellular Components",0.186785891703924
"14785","Montipora_capitata_HIv3___RNAseq.g6916.t1","GO:0030424","axon",502,89,60.99,0.01858,"Cellular Components",0.177290836653386
"14786","Montipora_capitata_HIv3___RNAseq.g6916.t1","GO:0045121","membrane raft",190,45,23.08,5.8e-05,"Cellular Components",0.236842105263158
"14787","Montipora_capitata_HIv3___RNAseq.g6916.t1","GO:0071944","cell periphery",2194,408,266.54,0.02107,"Cellular Components",0.185961713764813
"14788","Montipora_capitata_HIv3___RNAseq.g45246.t1","GO:0098791","Golgi apparatus subcompartment",508,65,61.71,0.03362,"Cellular Components",0.127952755905512
"14789","Montipora_capitata_HIv3___RNAseq.g23602.t1","GO:0030119","AP-type membrane coat adaptor complex",36,10,4.37,0.00215,"Cellular Components",0.277777777777778
"14790","Montipora_capitata_HIv3___RNAseq.g37197.t1","GO:0005783","endoplasmic reticulum",1131,127,137.4,0.03409,"Cellular Components",0.112290008841733
