"","X.query","GOs","Term","Annotated","Significant","Expected","Fisher","ontology","X","V1","V3","V4","V5","V6","value","sig.prop"
"792","Montipora_capitata_HIv3___RNAseq.g39837.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",1122,"Montipora_capitata_HIv3___Scaffold_10_667068",143,-20.01,"80.00%","90.00%",-0.741326821064536,0.0326717969488322
"793","Montipora_capitata_HIv3___RNAseq.g18526.t1","GO:0005815","microtubule organizing center",524,23,16.47,0.0356,"Cellular Components",13131,"Montipora_capitata_HIv3___Scaffold_4_291272",158,-20.04,"72.00%","76.00%",-0.825979097636295,0.0438931297709924
"794","Montipora_capitata_HIv3___RNAseq.g18526.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",13131,"Montipora_capitata_HIv3___Scaffold_4_291272",158,-20.04,"72.00%","76.00%",-0.825979097636295,0.0326717969488322
"795","Montipora_capitata_HIv3___RNAseq.g45549.t1","GO:0005903","brush border",107,7,3.36,0.0161,"Cellular Components",11076,"Montipora_capitata_HIv3___Scaffold_2_71488",150,-20.45,"75.00%","81.25%",-0.75588767942984,0.0654205607476635
"796","Montipora_capitata_HIv3___RNAseq.g45549.t1","GO:0016324","apical plasma membrane",225,17,7.07,0.0047,"Cellular Components",11076,"Montipora_capitata_HIv3___Scaffold_2_71488",150,-20.45,"75.00%","81.25%",-0.75588767942984,0.0755555555555556
"797","Montipora_capitata_HIv3___RNAseq.g45549.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",11076,"Montipora_capitata_HIv3___Scaffold_2_71488",150,-20.45,"75.00%","81.25%",-0.75588767942984,0.0326717969488322
"798","Montipora_capitata_HIv3___RNAseq.g11835.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",9734,"Montipora_capitata_HIv3___Scaffold_2_64557",165,-23.83,"72.73%","77.27%",-0.918795890622669,0.0326717969488322
"799","Montipora_capitata_HIv3___RNAseq.g44030.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",15281,"Montipora_capitata_HIv3___Scaffold_6_400996",159,-21.23,"63.64%","86.36%",-0.875191203243536,0.0326717969488322
"800","Montipora_capitata_HIv3___TS.g20965.t1","GO:0005654","nucleoplasm",2429,90,76.36,0.0272,"Cellular Components",1301,"Montipora_capitata_HIv3___Scaffold_10_667068",167,-22.1,"71.43%","85.71%",-0.753321438806115,0.0370522848909016
"801","Montipora_capitata_HIv3___TS.g20965.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",1301,"Montipora_capitata_HIv3___Scaffold_10_667068",167,-22.1,"71.43%","85.71%",-0.753321438806115,0.0326717969488322
"802","Montipora_capitata_HIv3___RNAseq.g39012.t1","GO:0008076","voltage-gated potassium channel complex",26,4,0.82,0.0083,"Cellular Components",9496,"Montipora_capitata_HIv3___Scaffold_2_124999",145,-20.29,"54.55%","66.67%",-0.773727151719356,0.153846153846154
"803","Montipora_capitata_HIv3___RNAseq.g39012.t1","GO:0016324","apical plasma membrane",225,17,7.07,0.0047,"Cellular Components",9496,"Montipora_capitata_HIv3___Scaffold_2_124999",145,-20.29,"54.55%","66.67%",-0.773727151719356,0.0755555555555556
"804","Montipora_capitata_HIv3___RNAseq.g39012.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",9496,"Montipora_capitata_HIv3___Scaffold_2_124999",145,-20.29,"54.55%","66.67%",-0.773727151719356,0.0326717969488322
"805","Montipora_capitata_HIv3___RNAseq.g39012.t1","GO:0044853","plasma membrane raft",67,7,2.11,0.0068,"Cellular Components",9496,"Montipora_capitata_HIv3___Scaffold_2_124999",145,-20.29,"54.55%","66.67%",-0.773727151719356,0.104477611940299
"806","Montipora_capitata_HIv3___RNAseq.g39012.t1","GO:0048471","perinuclear region of cytoplasm",524,24,16.47,0.0404,"Cellular Components",9496,"Montipora_capitata_HIv3___Scaffold_2_124999",145,-20.29,"54.55%","66.67%",-0.773727151719356,0.0458015267175573
"807","Montipora_capitata_HIv3___RNAseq.g16009.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",24212,"Montipora_capitata_HIv3___Scaffold_9_613239",156,-25.62,"76.47%","82.35%",-0.835290227213349,0.0326717969488322
"808","Montipora_capitata_HIv3___RNAseq.g16009.t1","GO:0048471","perinuclear region of cytoplasm",524,24,16.47,0.0404,"Cellular Components",24212,"Montipora_capitata_HIv3___Scaffold_9_613239",156,-25.62,"76.47%","82.35%",-0.835290227213349,0.0458015267175573
"809","Montipora_capitata_HIv3___RNAseq.g35537.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",12607,"Montipora_capitata_HIv3___Scaffold_3_149822",160,-21.66,"73.68%","84.21%",-0.766285927477154,0.0326717969488322
"810","Montipora_capitata_HIv3___RNAseq.g49908.t2","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",19905,"Montipora_capitata_HIv3___Scaffold_8_542727",151,-22.69,"63.64%","77.27%",-0.754630987668449,0.0326717969488322
"811","Montipora_capitata_HIv3___RNAseq.g49908.t2","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",20953,"Montipora_capitata_HIv3___Scaffold_8_565039",150,-20.08,"100.00%","100.00%",-0.895695992373346,0.0326717969488322
"812","Montipora_capitata_HIv3___RNAseq.g11702.t1","GO:0005654","nucleoplasm",2429,90,76.36,0.0272,"Cellular Components",469,"Montipora_capitata_HIv3___Scaffold_10_645863",173,-20.59,"77.27%","81.82%",-0.812232844564801,0.0370522848909016
"813","Montipora_capitata_HIv3___RNAseq.g11702.t1","GO:0005654","nucleoplasm",2429,90,76.36,0.0272,"Cellular Components",11376,"Montipora_capitata_HIv3___Scaffold_2_87665",173,-20.59,"77.27%","81.82%",-0.812232844564801,0.0370522848909016
"814","Montipora_capitata_HIv3___RNAseq.g11702.t1","GO:0005654","nucleoplasm",2429,90,76.36,0.0272,"Cellular Components",13983,"Montipora_capitata_HIv3___Scaffold_5_322659",173,-20.59,"77.27%","81.82%",-0.812232844564801,0.0370522848909016
"815","Montipora_capitata_HIv3___RNAseq.g11702.t1","GO:0005654","nucleoplasm",2429,90,76.36,0.0272,"Cellular Components",15542,"Montipora_capitata_HIv3___Scaffold_6_419669",173,-20.59,"77.27%","81.82%",-0.812232844564801,0.0370522848909016
"816","Montipora_capitata_HIv3___RNAseq.g11702.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",469,"Montipora_capitata_HIv3___Scaffold_10_645863",173,-20.59,"77.27%","81.82%",-0.812232844564801,0.0326717969488322
"817","Montipora_capitata_HIv3___RNAseq.g11702.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",11376,"Montipora_capitata_HIv3___Scaffold_2_87665",173,-20.59,"77.27%","81.82%",-0.812232844564801,0.0326717969488322
"818","Montipora_capitata_HIv3___RNAseq.g11702.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",13983,"Montipora_capitata_HIv3___Scaffold_5_322659",173,-20.59,"77.27%","81.82%",-0.812232844564801,0.0326717969488322
"819","Montipora_capitata_HIv3___RNAseq.g11702.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",15542,"Montipora_capitata_HIv3___Scaffold_6_419669",173,-20.59,"77.27%","81.82%",-0.812232844564801,0.0326717969488322
"820","Montipora_capitata_HIv3___RNAseq.g33119.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",10907,"Montipora_capitata_HIv3___Scaffold_2_71488",152,-20.84,"70.59%","82.35%",-0.913706220144556,0.0326717969488322
"821","Montipora_capitata_HIv3___TS.g45886.t3","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",17205,"Montipora_capitata_HIv3___Scaffold_7_456843",174,-23.08,"84.21%","89.47%",-0.761855076644367,0.0326717969488322
"822","Montipora_capitata_HIv3___TS.g17962.t1","GO:0005903","brush border",107,7,3.36,0.0161,"Cellular Components",7917,"Montipora_capitata_HIv3___Scaffold_14_992284",162,-20.12,"72.73%","77.27%",-0.829601537149678,0.0654205607476635
"823","Montipora_capitata_HIv3___TS.g17962.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",7917,"Montipora_capitata_HIv3___Scaffold_14_992284",162,-20.12,"72.73%","77.27%",-0.829601537149678,0.0326717969488322
"824","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0008076","voltage-gated potassium channel complex",26,4,0.82,0.0083,"Cellular Components",13018,"Montipora_capitata_HIv3___Scaffold_4_264216",172,-25.47,"78.95%","84.21%",-0.874483469908387,0.153846153846154
"825","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0016324","apical plasma membrane",225,17,7.07,0.0047,"Cellular Components",13018,"Montipora_capitata_HIv3___Scaffold_4_264216",172,-25.47,"78.95%","84.21%",-0.874483469908387,0.0755555555555556
"826","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0033270","paranode region of axon",17,3,0.53,0.0151,"Cellular Components",13018,"Montipora_capitata_HIv3___Scaffold_4_264216",172,-25.47,"78.95%","84.21%",-0.874483469908387,0.176470588235294
"827","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",13018,"Montipora_capitata_HIv3___Scaffold_4_264216",172,-25.47,"78.95%","84.21%",-0.874483469908387,0.0326717969488322
"828","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0044224","juxtaparanode region of axon",17,3,0.53,0.0151,"Cellular Components",13018,"Montipora_capitata_HIv3___Scaffold_4_264216",172,-25.47,"78.95%","84.21%",-0.874483469908387,0.176470588235294
"829","Montipora_capitata_HIv3___RNAseq.g45963.t1","GO:0048471","perinuclear region of cytoplasm",524,24,16.47,0.0404,"Cellular Components",13018,"Montipora_capitata_HIv3___Scaffold_4_264216",172,-25.47,"78.95%","84.21%",-0.874483469908387,0.0458015267175573
"830","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0016324","apical plasma membrane",225,17,7.07,0.0047,"Cellular Components",682,"Montipora_capitata_HIv3___Scaffold_10_645863",177,-22.67,"87.50%","100.00%",-0.763342232700258,0.0755555555555556
"831","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0016324","apical plasma membrane",225,17,7.07,0.0047,"Cellular Components",11589,"Montipora_capitata_HIv3___Scaffold_2_87665",177,-22.67,"87.50%","100.00%",-0.763342232700258,0.0755555555555556
"832","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0016324","apical plasma membrane",225,17,7.07,0.0047,"Cellular Components",14196,"Montipora_capitata_HIv3___Scaffold_5_322659",177,-22.67,"87.50%","100.00%",-0.763342232700258,0.0755555555555556
"833","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0016324","apical plasma membrane",225,17,7.07,0.0047,"Cellular Components",15755,"Montipora_capitata_HIv3___Scaffold_6_419669",177,-22.67,"87.50%","100.00%",-0.763342232700258,0.0755555555555556
"834","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",682,"Montipora_capitata_HIv3___Scaffold_10_645863",177,-22.67,"87.50%","100.00%",-0.763342232700258,0.0326717969488322
"835","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",11589,"Montipora_capitata_HIv3___Scaffold_2_87665",177,-22.67,"87.50%","100.00%",-0.763342232700258,0.0326717969488322
"836","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",14196,"Montipora_capitata_HIv3___Scaffold_5_322659",177,-22.67,"87.50%","100.00%",-0.763342232700258,0.0326717969488322
"837","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",15755,"Montipora_capitata_HIv3___Scaffold_6_419669",177,-22.67,"87.50%","100.00%",-0.763342232700258,0.0326717969488322
"838","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0048471","perinuclear region of cytoplasm",524,24,16.47,0.0404,"Cellular Components",682,"Montipora_capitata_HIv3___Scaffold_10_645863",177,-22.67,"87.50%","100.00%",-0.763342232700258,0.0458015267175573
"839","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0048471","perinuclear region of cytoplasm",524,24,16.47,0.0404,"Cellular Components",11589,"Montipora_capitata_HIv3___Scaffold_2_87665",177,-22.67,"87.50%","100.00%",-0.763342232700258,0.0458015267175573
"840","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0048471","perinuclear region of cytoplasm",524,24,16.47,0.0404,"Cellular Components",14196,"Montipora_capitata_HIv3___Scaffold_5_322659",177,-22.67,"87.50%","100.00%",-0.763342232700258,0.0458015267175573
"841","Montipora_capitata_HIv3___RNAseq.g44069.t1","GO:0048471","perinuclear region of cytoplasm",524,24,16.47,0.0404,"Cellular Components",15755,"Montipora_capitata_HIv3___Scaffold_6_419669",177,-22.67,"87.50%","100.00%",-0.763342232700258,0.0458015267175573
"842","Montipora_capitata_HIv3___TS.g9808.t1","GO:0005654","nucleoplasm",2429,90,76.36,0.0272,"Cellular Components",12471,"Montipora_capitata_HIv3___Scaffold_2_98529",173,-26.06,"75.00%","85.00%",-0.744332484894149,0.0370522848909016
"843","Montipora_capitata_HIv3___TS.g9808.t1","GO:0005815","microtubule organizing center",524,23,16.47,0.0356,"Cellular Components",12471,"Montipora_capitata_HIv3___Scaffold_2_98529",173,-26.06,"75.00%","85.00%",-0.744332484894149,0.0438931297709924
"844","Montipora_capitata_HIv3___TS.g9808.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",12471,"Montipora_capitata_HIv3___Scaffold_2_98529",173,-26.06,"75.00%","85.00%",-0.744332484894149,0.0326717969488322
"845","Montipora_capitata_HIv3___RNAseq.g37197.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",17830,"Montipora_capitata_HIv3___Scaffold_8_508612",148,-20.08,"60.00%","68.00%",-0.801357821302683,0.0326717969488322
"846","Montipora_capitata_HIv3___TS.g50854.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",14891,"Montipora_capitata_HIv3___Scaffold_5_375083",158,-21.73,"66.67%","71.43%",-0.757601421355283,0.0326717969488322
"847","Montipora_capitata_HIv3___TS.g26667.t4","GO:0005654","nucleoplasm",2429,90,76.36,0.0272,"Cellular Components",24831,"Montipora_capitata_HIv3___Scaffold_9_613239",153,-31.56,"65.22%","69.57%",-0.892900628692447,0.0370522848909016
"848","Montipora_capitata_HIv3___TS.g26667.t4","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",24831,"Montipora_capitata_HIv3___Scaffold_9_613239",153,-31.56,"65.22%","69.57%",-0.892900628692447,0.0326717969488322
"849","Montipora_capitata_HIv3___RNAseq.g15019.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",24196,"Montipora_capitata_HIv3___Scaffold_9_613239",141,-21.38,"54.17%","66.67%",-0.8105218113678,0.0326717969488322
"850","Montipora_capitata_HIv3___TS.g40780.t1","GO:0000791","euchromatin",41,4,1.29,0.0389,"Cellular Components",10189,"Montipora_capitata_HIv3___Scaffold_2_64557",158,-21.08,"71.43%","80.95%",-0.925042788575902,0.0975609756097561
"851","Montipora_capitata_HIv3___TS.g40780.t1","GO:0005654","nucleoplasm",2429,90,76.36,0.0272,"Cellular Components",10189,"Montipora_capitata_HIv3___Scaffold_2_64557",158,-21.08,"71.43%","80.95%",-0.925042788575902,0.0370522848909016
"852","Montipora_capitata_HIv3___TS.g40780.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",10189,"Montipora_capitata_HIv3___Scaffold_2_64557",158,-21.08,"71.43%","80.95%",-0.925042788575902,0.0326717969488322
"853","Montipora_capitata_HIv3___RNAseq.g15864.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",9296,"Montipora_capitata_HIv3___Scaffold_2_124999",163,-20.88,"68.18%","72.73%",-0.753535884283668,0.0326717969488322
"854","Montipora_capitata_HIv3___RNAseq.g15864.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",19558,"Montipora_capitata_HIv3___Scaffold_8_542727",175,-21.68,"83.33%","88.89%",-0.732359849298186,0.0326717969488322
"855","Montipora_capitata_HIv3___RNAseq.g45135.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",13010,"Montipora_capitata_HIv3___Scaffold_4_264216",161,-29.45,"92.86%","92.86%",-0.714794189514156,0.0326717969488322
"856","Montipora_capitata_HIv3___RNAseq.g42849.t1","GO:0016324","apical plasma membrane",225,17,7.07,0.0047,"Cellular Components",6608,"Montipora_capitata_HIv3___Scaffold_13_954675",150,-26.9,"73.33%","86.67%",-0.846323370817523,0.0755555555555556
"857","Montipora_capitata_HIv3___RNAseq.g42849.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",6608,"Montipora_capitata_HIv3___Scaffold_13_954675",150,-26.9,"73.33%","86.67%",-0.846323370817523,0.0326717969488322
"858","Montipora_capitata_HIv3___RNAseq.g5265.t2","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",1954,"Montipora_capitata_HIv3___Scaffold_10_729473",146,-20.83,"61.90%","71.43%",-0.731899101822047,0.0326717969488322
"859","Montipora_capitata_HIv3___RNAseq.g5265.t2","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",3209,"Montipora_capitata_HIv3___Scaffold_11_826703",146,-20.83,"61.90%","71.43%",-0.731899101822047,0.0326717969488322
"860","Montipora_capitata_HIv3___RNAseq.g5265.t2","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",9048,"Montipora_capitata_HIv3___Scaffold_151_1075760",146,-20.83,"61.90%","71.43%",-0.731899101822047,0.0326717969488322
"861","Montipora_capitata_HIv3___RNAseq.g25185.t1","GO:0016324","apical plasma membrane",225,17,7.07,0.0047,"Cellular Components",1591,"Montipora_capitata_HIv3___Scaffold_10_729473",163,-30.48,"83.33%","88.89%",-0.905429850081958,0.0755555555555556
"862","Montipora_capitata_HIv3___RNAseq.g25185.t1","GO:0016324","apical plasma membrane",225,17,7.07,0.0047,"Cellular Components",2846,"Montipora_capitata_HIv3___Scaffold_11_826703",163,-30.48,"83.33%","88.89%",-0.905429850081958,0.0755555555555556
"863","Montipora_capitata_HIv3___RNAseq.g25185.t1","GO:0016324","apical plasma membrane",225,17,7.07,0.0047,"Cellular Components",8685,"Montipora_capitata_HIv3___Scaffold_151_1075760",163,-30.48,"83.33%","88.89%",-0.905429850081958,0.0755555555555556
"864","Montipora_capitata_HIv3___TS.g25761.t2","GO:0005654","nucleoplasm",2429,90,76.36,0.0272,"Cellular Components",24825,"Montipora_capitata_HIv3___Scaffold_9_613239",149,-21.49,"65.00%","65.00%",-0.769047701872704,0.0370522848909016
"865","Montipora_capitata_HIv3___TS.g25761.t2","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",24825,"Montipora_capitata_HIv3___Scaffold_9_613239",149,-21.49,"65.00%","65.00%",-0.769047701872704,0.0326717969488322
"866","Montipora_capitata_HIv3___RNAseq.g35142.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",1735,"Montipora_capitata_HIv3___Scaffold_10_729473",158,-24.63,"66.67%","80.95%",-0.722653095554685,0.0326717969488322
"867","Montipora_capitata_HIv3___RNAseq.g35142.t1","GO:0043229","intracellular organelle",7407,242,232.84,0.0138,"Cellular Components",2990,"Montipora_capitata_HIv3___Scaffold_11_826703",158,-24.63,"66.67%","80.95%",-0.722653095554685,0.0326717969488322
